Name,Age,Salary,Department
Grace,53.0,,Operations
Isaac,26.0,,IT
Frank,,,IT
Alice,43.0,,Support
David,,76569.0,Support
Jack,30.0,86488.0,Support
Alice,,,IT
Eve,56.0,95957.0,
Alice,,,Support
David,30.0,,Sales
Grace,38.0,,IT
Hannah,45.0,69626.0,Finance
Isaac,,,Marketing
Jack,,56023.0,Operations
Isaac,41.0,,Sales
Charlie,,108444.0,Finance
Bob,,,Sales
Eve,27.0,92388.0,Operations
Eve,,48907.0,Marketing
Jack,41.0,,Operations
Charlie,41.0,,Engineering
Alice,,,Operations
Charlie,48.0,,HR
Bob,55.0,67764.0,IT
Grace,29.0,112169.0,Operations
Hannah,,93490.0,Marketing
David,,,Engineering
David,,,Finance
Hannah,,52840.0,Engineering
Frank,51.0,86600.0,Operations
Jack,50.0,,IT
Charlie,,,HR
Isaac,53.0,,Operations
Charlie,31.0,72887.0,Operations
Hannah,,55334.0,IT
Frank,,103711.0,Engineering
Jack,,,
David,23.0,77070.0,Sales
David,,,Operations
Frank,,,Engineering
David,,62535.0,IT
Isaac,,110431.0,Finance
Frank,,,Sales
Bob,,62622.0,Operations
Frank,,88549.0,Finance
Isaac,,107958.0,IT
Frank,22.0,109151.0,
David,54.0,,Engineering
Isaac,,,HR
Charlie,,114535.0,Finance
Eve,25.0,101810.0,
Jack,55.0,106986.0,IT
Hannah,,,IT
Hannah,50.0,,Marketing
Frank,,49118.0,Support
Hannah,,,Marketing
Bob,,,Marketing
Alice,40.0,70319.0,Operations
David,45.0,,Operations
Grace,,,IT
Charlie,40.0,,HR
Frank,,,Operations
Jack,,,Engineering
Jack,,,Sales
Charlie,,,Marketing
Charlie,36.0,,
Charlie,,58828.0,HR
Eve,44.0,,HR
Bob,37.0,,Operations
Bob,,,Marketing
Bob,54.0,,Finance
Jack,25.0,103748.0,Operations
Charlie,,74035.0,Operations
Hannah,,,IT
Jack,24.0,,IT
Charlie,31.0,,Operations
Jack,31.0,97453.0,Engineering
Bob,,54212.0,
Charlie,,99543.0,Engineering
Bob,,98861.0,
Alice,,,IT
Frank,35.0,,Support
Eve,,,Sales
Frank,45.0,99988.0,IT
Jack,,,Support
Hannah,30.0,,Marketing
Grace,,,Sales
Frank,,,
Isaac,,72443.0,HR
Bob,37.0,86224.0,
Jack,47.0,,Support
Hannah,36.0,,Support
Isaac,,,Engineering
Hannah,48.0,64196.0,Sales
David,33.0,105444.0,Sales
Eve,,60213.0,Marketing
Hannah,26.0,89763.0,HR
Isaac,,92258.0,
Bob,,,
Bob,54.0,,Marketing
Grace,33.0,,Sales
Frank,56.0,53755.0,
Grace,,41871.0,Finance
Jack,,,IT
Grace,,41971.0,Support
Alice,,99383.0,Engineering
Charlie,31.0,,IT
Alice,34.0,,Finance
Isaac,,,Marketing
David,,41363.0,Engineering
Bob,,44016.0,Marketing
Jack,,,HR
Bob,,118481.0,HR
Jack,51.0,104535.0,Engineering
Eve,40.0,82278.0,IT
Jack,58.0,71103.0,Engineering
Eve,47.0,,IT
Grace,,,Marketing
Bob,24.0,,Finance
Bob,,,Marketing
Eve,,58933.0,IT
Bob,39.0,,IT
Jack,44.0,,Operations
Bob,39.0,,Support
Frank,,,Engineering
Hannah,,,IT
David,24.0,82665.0,Support
Isaac,,73344.0,
Jack,25.0,,Marketing
Grace,,,Engineering
Frank,44.0,102862.0,Support
David,36.0,,
Frank,55.0,55725.0,Operations
Charlie,,67574.0,Finance
Grace,44.0,,
Alice,,80444.0,HR
Isaac,,,IT
Charlie,,40224.0,Sales
Bob,43.0,,HR
Charlie,,,
Charlie,46.0,,Engineering
David,28.0,,IT
Grace,48.0,111814.0,Operations
Eve,22.0,119437.0,Support
Grace,,,
Grace,38.0,80299.0,Marketing
Grace,,,Finance
Grace,42.0,,Sales
Hannah,,115213.0,Operations
Bob,31.0,67242.0,IT
Jack,22.0,80748.0,
Frank,,101773.0,Sales
Frank,,,Sales
Hannah,38.0,,Sales
Hannah,57.0,,Sales
Hannah,,53957.0,Sales
Frank,,,Operations
Isaac,37.0,,HR
Eve,,,Finance
Alice,,,Marketing
Frank,,,Operations
Bob,,71531.0,Sales
Grace,47.0,,Operations
Charlie,,,Sales
Bob,29.0,,Operations
Alice,,117076.0,Engineering
Eve,,87776.0,HR
Alice,35.0,90486.0,Operations
Charlie,26.0,88237.0,Support
Isaac,60.0,47844.0,Finance
Hannah,47.0,,Operations
Charlie,57.0,,Engineering
Charlie,27.0,61264.0,Sales
Bob,37.0,74050.0,Finance
Bob,,111608.0,Finance
Frank,,,
Eve,,,Support
Grace,38.0,,Finance
Eve,,,Operations
Grace,56.0,93321.0,
Charlie,,63890.0,
Isaac,,,Marketing
Bob,36.0,,
Isaac,,,HR
Hannah,,,HR
Alice,,61041.0,Marketing
Grace,52.0,,Engineering
Jack,,,
Hannah,36.0,,Engineering
Isaac,,,Operations
Frank,35.0,65610.0,HR
Charlie,59.0,92877.0,IT
Isaac,29.0,110696.0,Finance
Alice,60.0,,Finance
Charlie,,,Operations
Hannah,35.0,89566.0,Finance
Jack,,,IT
Frank,,,IT
Bob,,,Operations
Charlie,,111810.0,Support
Eve,,,
Hannah,,,Finance
Bob,35.0,,IT
Bob,40.0,65299.0,Sales
Hannah,46.0,116194.0,IT
David,51.0,,Finance
Eve,,,IT
Hannah,57.0,,HR
Isaac,,90723.0,Support
Jack,38.0,,Finance
Bob,,93069.0,
Hannah,28.0,,HR
David,,113951.0,IT
Hannah,36.0,63077.0,Marketing
Charlie,,,Engineering
David,,86014.0,Engineering
Alice,,,Finance
Hannah,,82894.0,
Eve,27.0,64376.0,Operations
Bob,37.0,,Sales
Isaac,,54980.0,Engineering
Grace,42.0,,
David,45.0,,HR
Isaac,,107265.0,Operations
Eve,,64223.0,Marketing
Jack,,42822.0,Finance
Hannah,56.0,,Sales
Hannah,25.0,,IT
David,26.0,42622.0,Sales
Isaac,29.0,,Operations
Hannah,,48365.0,IT
Eve,,109157.0,HR
Isaac,56.0,42523.0,Operations
Eve,,41912.0,IT
Hannah,,,Marketing
Eve,44.0,,IT
David,,,Operations
Charlie,,69941.0,Engineering
David,38.0,43304.0,
Alice,,118409.0,Finance
Jack,31.0,57066.0,HR
Isaac,,,Sales
Bob,,,IT
David,,,
Isaac,53.0,,
Isaac,38.0,,HR
Grace,,,Sales
Jack,51.0,86721.0,Marketing
Alice,,77281.0,Sales
Hannah,,106799.0,Finance
Hannah,,,Marketing
Frank,31.0,51934.0,Operations
Bob,,,IT
Jack,36.0,105652.0,HR
Bob,,,Support
Jack,,111885.0,Finance
Isaac,,88043.0,IT
Alice,,109509.0,Engineering
David,46.0,45782.0,Marketing
Frank,51.0,,Engineering
Eve,,78057.0,Finance
Frank,,108926.0,HR
Charlie,51.0,,
Isaac,,,
Isaac,,116557.0,Finance
Bob,,,Operations
Charlie,49.0,,Engineering
Hannah,30.0,,Marketing
Isaac,,,Marketing
Frank,35.0,,Engineering
Frank,44.0,54567.0,Operations
Bob,22.0,,Marketing
Eve,25.0,,IT
David,58.0,64945.0,Marketing
Hannah,38.0,50225.0,Sales
Frank,49.0,61647.0,Marketing
Jack,,,Marketing
Isaac,47.0,90670.0,Operations
Charlie,,,Operations
David,59.0,61448.0,Finance
Grace,,49418.0,
Hannah,51.0,,IT
Frank,33.0,69122.0,Engineering
Isaac,54.0,112177.0,Support
Grace,37.0,,HR
David,,,Sales
David,,69929.0,Sales
David,33.0,,
Hannah,28.0,,Engineering
Eve,,,Support
Frank,33.0,,Engineering
Grace,,,Support
Jack,59.0,58395.0,Operations
Grace,,103668.0,Sales
Eve,52.0,115423.0,Finance
David,,,Support
Grace,27.0,46466.0,Support
Charlie,36.0,,Sales
Frank,33.0,,
Bob,,96538.0,
Alice,,,Finance
Eve,39.0,,Operations
Charlie,58.0,64764.0,Sales
Grace,49.0,94473.0,Engineering
Frank,42.0,,
Eve,51.0,102294.0,Marketing
Frank,,,Marketing
Grace,,,Support
Charlie,58.0,109175.0,
Eve,44.0,,Marketing
Frank,42.0,96359.0,Marketing
Jack,,,Operations
Charlie,,,Operations
Hannah,51.0,77983.0,Engineering
Alice,,88851.0,
Isaac,,41577.0,Engineering
Grace,50.0,,Sales
Isaac,29.0,,Marketing
Frank,23.0,40233.0,Engineering
Frank,,70644.0,Finance
Hannah,35.0,,
Grace,,75131.0,Support
Jack,,90209.0,Operations
Bob,40.0,48575.0,Support
Alice,,,Support
Charlie,27.0,54373.0,Sales
David,23.0,,Operations
Eve,37.0,69208.0,Finance
Alice,,,Engineering
David,53.0,,Sales
Jack,,60175.0,Marketing
Grace,50.0,54466.0,HR
Grace,,,IT
Hannah,,92947.0,HR
Grace,53.0,,Operations
Frank,,75579.0,Marketing
Jack,,,Sales
Frank,51.0,,Marketing
Hannah,,111169.0,Marketing
Jack,,114121.0,Operations
Frank,41.0,119907.0,Sales
Eve,42.0,,Sales
Alice,,,Support
Eve,,48133.0,Engineering
Hannah,44.0,70897.0,Engineering
Hannah,38.0,65785.0,Sales
Grace,22.0,,Finance
Frank,45.0,80303.0,Finance
Eve,,,IT
Jack,,84716.0,Engineering
Charlie,,42755.0,Marketing
Alice,,,Finance
Eve,,94163.0,HR
Frank,,58443.0,Finance
Hannah,32.0,,Support
Grace,25.0,,Operations
Eve,51.0,,Finance
Isaac,,,Engineering
Bob,,88453.0,HR
David,,106119.0,HR
Hannah,28.0,,Operations
David,,,
Charlie,41.0,,Marketing
Charlie,34.0,103317.0,Support
David,,84960.0,Engineering
Eve,39.0,80956.0,
Alice,,65152.0,IT
Jack,27.0,66149.0,IT
Eve,51.0,,Finance
Frank,24.0,,
Alice,,,IT
Alice,,,Operations
Hannah,,81001.0,Sales
Frank,,,Operations
Hannah,22.0,,Engineering
Isaac,,80755.0,Finance
Hannah,,78819.0,
Hannah,,,Support
Alice,43.0,118833.0,
Alice,49.0,,HR
David,,,Engineering
David,,55019.0,Finance
Grace,23.0,,Finance
Alice,,,Engineering
Bob,,,Marketing
Isaac,,49129.0,
Isaac,,108342.0,Finance
Eve,,,
Isaac,34.0,,Operations
Hannah,,71790.0,
Jack,52.0,,Finance
Hannah,26.0,,IT
Eve,54.0,,Marketing
David,,,Finance
Frank,,44663.0,Engineering
David,53.0,84152.0,IT
Isaac,54.0,112082.0,IT
Alice,,75297.0,IT
Isaac,43.0,,HR
Charlie,,70612.0,Support
David,28.0,68379.0,Marketing
Alice,35.0,,IT
Alice,38.0,74482.0,
Jack,,,Support
Alice,31.0,,Support
Charlie,,104751.0,Support
Charlie,,51122.0,Finance
Isaac,,,
Eve,,73041.0,HR
Frank,,85039.0,IT
Alice,35.0,,IT
Hannah,47.0,53822.0,Engineering
Grace,55.0,50535.0,Finance
Eve,,,Support
Charlie,45.0,,Finance
Grace,42.0,69168.0,Sales
David,25.0,107953.0,HR
Grace,47.0,,Finance
Hannah,,108784.0,Engineering
Frank,,42060.0,Support
Jack,,68566.0,Sales
Isaac,29.0,,HR
Frank,,97624.0,HR
David,50.0,113142.0,Marketing
Grace,51.0,,Finance
Jack,40.0,,HR
Eve,,,Operations
Bob,,,IT
Bob,28.0,100145.0,Operations
Bob,,90258.0,
Jack,,,IT
Bob,,48889.0,Operations
Isaac,,,
Isaac,52.0,,Sales
Frank,,88914.0,Operations
Eve,55.0,74569.0,HR
Isaac,50.0,,Sales
Eve,,56342.0,Support
Bob,,112880.0,Support
Alice,,92132.0,
Grace,,,Sales
Charlie,25.0,,Operations
Eve,,50164.0,Marketing
Eve,,,Finance
Alice,33.0,88492.0,Operations
Eve,,,IT
Alice,,65416.0,Sales
Isaac,,110701.0,Marketing
Grace,,,Engineering
Frank,55.0,99432.0,HR
Alice,,,Operations
Grace,25.0,,Finance
Frank,,84826.0,
Isaac,51.0,87046.0,IT
Charlie,,97116.0,
Hannah,44.0,,
David,49.0,,Support
Isaac,,64500.0,Sales
Frank,,118027.0,Finance
Hannah,,110706.0,Sales
Grace,46.0,,IT
Eve,34.0,,Operations
Hannah,32.0,80194.0,Sales
Jack,31.0,,Marketing
David,28.0,,HR
David,,56905.0,IT
Alice,,87886.0,Marketing
Isaac,,77018.0,
Hannah,,,
Frank,33.0,77841.0,Marketing
Bob,59.0,108770.0,Marketing
Bob,,,HR
Jack,48.0,,HR
Frank,49.0,71941.0,Sales
Charlie,48.0,,
Grace,,,HR
Charlie,56.0,111587.0,HR
Hannah,35.0,,Sales
Bob,,114145.0,HR
Hannah,33.0,,Finance
Alice,34.0,,IT
Jack,,46089.0,Operations
Charlie,38.0,,Sales
Isaac,31.0,,IT
Alice,,100392.0,Support
David,,,Finance
Jack,,,Sales
Grace,58.0,,Operations
Grace,,,Support
Grace,,,Sales
Isaac,57.0,,Marketing
Eve,43.0,,Sales
Alice,,87023.0,IT
Bob,26.0,,Support
Frank,26.0,,Operations
Alice,45.0,,HR
Jack,,,
David,48.0,86947.0,Sales
Isaac,37.0,,IT
Grace,,66898.0,
David,,,IT
Eve,31.0,,Sales
David,,,Finance
David,,,Engineering
David,35.0,,Operations
Bob,,,
Eve,,63986.0,HR
Jack,,,Operations
Grace,58.0,,Finance
Alice,,,Marketing
Grace,,53290.0,
Bob,45.0,114053.0,Operations
David,,,
Alice,34.0,,Support
Charlie,,,Support
Alice,,,Marketing
Hannah,32.0,,HR
Alice,,55512.0,Operations
Jack,38.0,,Operations
Bob,,51560.0,Engineering
Frank,,89629.0,HR
Isaac,,,Engineering
Grace,29.0,47994.0,Sales
Eve,,118054.0,Support
Hannah,54.0,,IT
Isaac,40.0,108264.0,Engineering
Eve,,,Operations
Alice,47.0,,Marketing
Isaac,47.0,,Operations
Bob,,60816.0,Operations
Alice,,,Marketing
Isaac,42.0,,Support
Bob,58.0,91753.0,Sales
Bob,,54904.0,IT
Grace,,73443.0,Support
Eve,,,Support
Hannah,,66314.0,Engineering
David,27.0,118865.0,Support
Jack,,51409.0,IT
Eve,,95970.0,Finance
David,24.0,,
Frank,,,Sales
Bob,,63258.0,Marketing
Isaac,29.0,95257.0,Sales
Hannah,,108176.0,Sales
Hannah,41.0,,Finance
Jack,,,Engineering
Eve,49.0,96872.0,IT
Bob,36.0,49512.0,Finance
Alice,,,Finance
Alice,35.0,,Sales
Eve,,81789.0,HR
Grace,,49260.0,Support
Charlie,,85267.0,Engineering
Charlie,,57618.0,Engineering
Jack,25.0,,Sales
Hannah,,118385.0,Finance
Jack,54.0,40695.0,
Eve,,107925.0,Engineering
Charlie,26.0,,
Isaac,,,
Grace,32.0,99993.0,IT
David,,,Support
Alice,,,Sales
David,,,IT
David,32.0,,Operations
David,,,IT
Isaac,32.0,90566.0,Support
David,51.0,44376.0,Marketing
Isaac,,,Engineering
Charlie,,54980.0,Engineering
Bob,44.0,,Finance
Bob,,115908.0,Support
Isaac,,64315.0,Support
Frank,,,
Jack,,95354.0,Marketing
Isaac,,74682.0,
Frank,29.0,75192.0,IT
Isaac,,59744.0,Engineering
Bob,37.0,,Support
Isaac,,,
Jack,52.0,56077.0,Operations
David,,51803.0,Marketing
Hannah,53.0,71433.0,HR
Alice,,,HR
Alice,,59153.0,Marketing
Grace,,,HR
Alice,,,Engineering
Jack,,119783.0,
Eve,60.0,,Marketing
Isaac,51.0,98143.0,Engineering
Hannah,,48440.0,Engineering
Isaac,,118064.0,IT
Grace,56.0,71828.0,Sales
Charlie,,,HR
Isaac,25.0,,Finance
Isaac,,,Sales
Frank,,107966.0,Sales
David,,,Support
Isaac,45.0,,IT
Jack,44.0,104845.0,HR
Frank,,,
Grace,,,
Bob,56.0,61484.0,Support
David,,64210.0,
Bob,44.0,73161.0,IT
Grace,,65198.0,Sales
Grace,60.0,,Engineering
Bob,37.0,,Operations
Alice,,83327.0,Sales
David,,44718.0,IT
David,32.0,,Engineering
Frank,,115400.0,IT
Jack,,46908.0,Engineering
David,47.0,,HR
Alice,,,HR
Frank,57.0,,Marketing
Isaac,,98400.0,Finance
Grace,,,Sales
Charlie,57.0,,Sales
Isaac,,,Sales
Frank,23.0,107340.0,IT
Grace,,73537.0,
Charlie,,,IT
Bob,,104927.0,Finance
Eve,,,
Bob,47.0,70728.0,Finance
Grace,,113065.0,Marketing
Bob,,,
Isaac,55.0,114996.0,Finance
Alice,34.0,75966.0,Marketing
Frank,60.0,,HR
Eve,,,HR
Hannah,,,IT
David,,,Finance
Hannah,45.0,51173.0,Finance
David,,,IT
Charlie,53.0,,Sales
Alice,,64986.0,Marketing
Eve,23.0,,Marketing
Jack,,,Finance
Jack,36.0,42672.0,
Alice,,72231.0,IT
Eve,22.0,,Engineering
Alice,,70495.0,IT
Alice,,75670.0,Marketing
David,41.0,93253.0,Support
David,51.0,,IT
Alice,23.0,,HR
Frank,,67680.0,Operations
Charlie,,40519.0,Finance
Alice,,,Finance
Grace,29.0,,Support
Bob,44.0,,Finance
Grace,51.0,,Finance
David,60.0,71050.0,
Frank,27.0,114958.0,Engineering
David,56.0,87920.0,Operations
Jack,31.0,103808.0,Support
Hannah,,87852.0,
Isaac,23.0,,Operations
Eve,,,HR
Frank,,105095.0,Marketing
David,,,Marketing
David,58.0,,
Alice,53.0,92151.0,Operations
David,,,Sales
Jack,35.0,,Operations
Grace,33.0,,Operations
Bob,56.0,,HR
Alice,53.0,,IT
Isaac,,,HR
Charlie,,85340.0,Finance
Isaac,22.0,45513.0,HR
Charlie,,,Engineering
Isaac,,43362.0,HR
Grace,35.0,,Operations
Eve,42.0,,Sales
Bob,,,Operations
Charlie,56.0,52948.0,Marketing
Jack,47.0,,Operations
Eve,37.0,,Sales
Grace,51.0,83155.0,HR
Isaac,,52688.0,HR
Bob,,,Operations
Frank,34.0,,Engineering
Isaac,38.0,80091.0,Marketing
Charlie,25.0,41038.0,
Charlie,60.0,,Support
David,27.0,68886.0,Operations
Frank,52.0,54414.0,Finance
Eve,27.0,73438.0,Operations
Charlie,,,Finance
Charlie,43.0,,Operations
Isaac,,,
Eve,45.0,109837.0,Finance
David,38.0,100868.0,Operations
Eve,,,
Jack,36.0,,IT
Charlie,35.0,62048.0,HR
Bob,,109118.0,Support
Jack,56.0,,Support
Bob,,,Operations
Jack,,,Operations
Alice,,,Support
Bob,,,IT
Grace,,,
Jack,59.0,,Sales
David,,,IT
Eve,,,Finance
Alice,,,Operations
David,,69851.0,HR
David,33.0,,Marketing
David,,,Marketing
Charlie,25.0,40584.0,Marketing
Isaac,57.0,40893.0,Finance
Alice,58.0,98520.0,
Isaac,23.0,40174.0,Sales
David,,,Support
Charlie,22.0,,HR
Jack,,,Sales
Jack,60.0,,Operations
David,23.0,,Engineering
Alice,36.0,,Support
Alice,,55447.0,Support
Frank,28.0,,
Jack,,113464.0,Finance
Hannah,43.0,44106.0,Support
Jack,,,IT
Jack,,77412.0,IT
Eve,,,Support
Grace,39.0,50591.0,Engineering
Hannah,,,IT
Frank,,,Sales
Alice,28.0,109777.0,Operations
Frank,46.0,,
Grace,,87773.0,Engineering
David,,102527.0,Sales
Bob,,82027.0,Finance
Jack,,90501.0,Finance
Jack,,,
Hannah,,,
Charlie,36.0,111488.0,Support
Alice,33.0,110566.0,Marketing
Frank,31.0,49867.0,Support
Alice,38.0,,Support
Frank,28.0,,Engineering
Eve,27.0,69384.0,Marketing
Isaac,45.0,,
Charlie,,42562.0,Sales
Alice,39.0,81150.0,Marketing
Bob,,106826.0,Operations
Frank,,116702.0,Support
David,36.0,,Marketing
Bob,,,Operations
Jack,22.0,,Finance
Eve,,81735.0,Finance
Bob,,,HR
Jack,,77278.0,Marketing
Jack,57.0,,Engineering
Charlie,,,Engineering
Hannah,,104043.0,Sales
David,30.0,,Finance
Frank,,46663.0,
Eve,59.0,49408.0,Finance
Isaac,46.0,79144.0,IT
David,,103387.0,
Frank,26.0,,Marketing
Bob,,73961.0,Support
Grace,,103260.0,Engineering
Hannah,,,IT
David,,52680.0,Support
Frank,,,Engineering
Jack,37.0,59943.0,Marketing
Isaac,,44925.0,Sales
Bob,44.0,,Support
Isaac,55.0,93018.0,Finance
Alice,33.0,115458.0,Engineering
Charlie,30.0,,IT
Jack,45.0,,Finance
Alice,59.0,90532.0,
Alice,,68744.0,Sales
Alice,,112880.0,HR
Alice,,,Finance
Isaac,,95323.0,Sales
Jack,38.0,,Support
Eve,60.0,59366.0,Sales
Alice,,48584.0,Marketing
David,,72046.0,Marketing
Hannah,27.0,44324.0,Sales
Isaac,53.0,,HR
Jack,58.0,,IT
David,59.0,113647.0,
Isaac,,101320.0,HR
Isaac,,,Operations
Alice,,,Engineering
Eve,57.0,41067.0,Finance
Charlie,42.0,68084.0,Engineering
Eve,34.0,,HR
Frank,,,Sales
Grace,25.0,44730.0,IT
Hannah,,,Operations
David,27.0,,Sales
Hannah,,84859.0,
David,,,Operations
Frank,,47339.0,Support
David,31.0,,IT
David,,,
David,39.0,102164.0,IT
David,,104488.0,Finance
David,,,Finance
Jack,,,HR
Bob,,,Engineering
Isaac,26.0,,Marketing
Frank,22.0,,Marketing
Hannah,22.0,,Engineering
Grace,59.0,110083.0,Sales
Grace,,,Operations
Charlie,43.0,65131.0,Operations
Isaac,29.0,52952.0,IT
Isaac,,73080.0,
David,,62733.0,Engineering
Charlie,58.0,,Engineering
Isaac,,116719.0,
Bob,,78274.0,Marketing
Alice,,95267.0,Engineering
Hannah,,,HR
Eve,52.0,,HR
Charlie,47.0,65339.0,Sales
Frank,51.0,114595.0,Engineering
Eve,33.0,,Finance
Grace,30.0,,IT
Charlie,,55707.0,Finance
Frank,29.0,,
Alice,,95035.0,Marketing
Grace,,66350.0,Engineering
Grace,26.0,86177.0,Operations
Isaac,,44122.0,Engineering
David,,90743.0,Sales
Bob,,,Operations
Bob,43.0,95075.0,
Isaac,49.0,,Finance
Isaac,,97529.0,Marketing
Grace,,58635.0,Marketing
Frank,32.0,,IT
Isaac,,,IT
Eve,23.0,,
Isaac,,,IT
Bob,,80418.0,Support
Charlie,,101341.0,
Eve,,70007.0,HR
David,,42476.0,IT
Frank,,75786.0,IT
David,31.0,,
Grace,,55044.0,Support
Eve,,,Engineering
Bob,,,HR
Grace,39.0,,Engineering
Jack,,,Finance
Bob,55.0,,
Alice,29.0,93366.0,Support
Grace,45.0,,Sales
Isaac,33.0,100587.0,Marketing
Alice,50.0,55812.0,IT
Bob,47.0,,HR
Eve,56.0,,Operations
Jack,,,
David,,40423.0,Marketing
Eve,,55528.0,IT
Jack,,,Support
Bob,50.0,,Support
David,,,Finance
Eve,49.0,56577.0,Marketing
Hannah,,,Finance
Isaac,45.0,97890.0,Operations
Grace,26.0,,
Alice,57.0,,
Isaac,47.0,62080.0,Marketing
Bob,33.0,,Marketing
Frank,22.0,,Finance
Bob,38.0,,Finance
Frank,,96762.0,
Frank,,118659.0,Sales
Frank,,,Engineering
Frank,,82554.0,Finance
David,54.0,117121.0,Support
Bob,30.0,,Operations
Bob,22.0,,Marketing
Grace,,117105.0,HR
Alice,,70233.0,Engineering
Frank,49.0,,Support
Frank,33.0,,Sales
Isaac,,,Operations
David,53.0,,HR
Jack,,,IT
Frank,54.0,,HR
Alice,,,Finance
Alice,,90726.0,IT
Eve,,71920.0,Marketing
Frank,50.0,63138.0,Sales
Charlie,,70971.0,Sales
Frank,49.0,,Marketing
Hannah,,,Marketing
Grace,,113542.0,Marketing
Alice,32.0,,Sales
Alice,,,
Frank,60.0,,Operations
Charlie,,,Finance
Grace,,,Engineering
Hannah,,53045.0,Operations
Charlie,,,Finance
Hannah,,,Sales
Isaac,,,Engineering
Isaac,53.0,,Sales
Frank,49.0,,Marketing
Isaac,,,Engineering
Isaac,34.0,,Operations
Bob,30.0,,
David,,43282.0,Marketing
Bob,,,Finance
Hannah,40.0,114162.0,Engineering
Jack,35.0,,
Hannah,30.0,51662.0,Operations
Alice,57.0,,HR
Frank,,49905.0,
Bob,,82145.0,Sales
Eve,,96317.0,Engineering
David,24.0,79040.0,Marketing
Bob,58.0,105350.0,Sales
Charlie,,,Sales
Alice,,88769.0,Finance
Isaac,,110033.0,Engineering
Bob,,,Marketing
Hannah,29.0,,IT
Hannah,26.0,42233.0,Finance
Hannah,,97851.0,Support
Frank,56.0,67686.0,Operations
Grace,54.0,,Sales
Jack,33.0,,HR
David,45.0,,Finance
Isaac,31.0,114775.0,Marketing
David,36.0,,Operations
Eve,40.0,102119.0,Support
Bob,49.0,44964.0,
Jack,31.0,,Support
Hannah,,81010.0,Operations
Alice,25.0,,Marketing
David,58.0,,HR
Frank,,,Operations
Alice,52.0,,Operations
Hannah,35.0,,Support
Alice,,101348.0,IT
Frank,,108117.0,IT
Grace,23.0,,Support
Eve,,,IT
Jack,,65772.0,Engineering
Isaac,23.0,58471.0,
David,35.0,81135.0,Engineering
Grace,,,Engineering
Bob,34.0,105476.0,IT
Frank,33.0,,HR
Hannah,35.0,,
Hannah,,,HR
Charlie,,87218.0,
Alice,,100321.0,Marketing
David,29.0,51787.0,Sales
Alice,,,Engineering
David,55.0,77928.0,IT
Alice,22.0,,Sales
Grace,56.0,,IT
Jack,51.0,42423.0,Marketing
Jack,43.0,,Marketing
Frank,,,Engineering
Alice,32.0,,HR
Frank,,75854.0,Sales
Charlie,,100895.0,Marketing
Alice,,59910.0,HR
Bob,,,Finance
Jack,34.0,,
Eve,,108325.0,Support
David,,89224.0,Sales
Eve,35.0,,IT
Hannah,39.0,40395.0,Support
Grace,54.0,,Operations
David,,44022.0,IT
Isaac,50.0,62333.0,Support
Alice,38.0,67958.0,
Charlie,47.0,,HR
Bob,,,
Frank,,107708.0,HR
Charlie,33.0,54001.0,Engineering
Grace,29.0,,Finance
Frank,35.0,114100.0,Sales
Frank,,,Engineering
Charlie,31.0,,Engineering
Alice,,,Support
Bob,,83156.0,Support
David,,99158.0,HR
David,30.0,,Sales
Bob,,50217.0,IT
Eve,,,Support
David,,,Engineering
Frank,,89666.0,Engineering
Charlie,59.0,92080.0,IT
Alice,,,Support
Alice,27.0,65730.0,Operations
Grace,38.0,,Engineering
David,,44200.0,Marketing
Frank,,,
Eve,43.0,,Engineering
Eve,22.0,75385.0,Support
Alice,29.0,57384.0,Finance
Bob,26.0,,IT
Isaac,57.0,64650.0,IT
Alice,,78626.0,
Charlie,28.0,,IT
Hannah,39.0,68345.0,
Eve,27.0,,Operations
Charlie,,,Operations
Isaac,22.0,101826.0,Sales
Alice,,104092.0,
Eve,48.0,49305.0,Finance
David,,,Engineering
Alice,55.0,94700.0,Sales
Jack,,56973.0,HR
Grace,,59781.0,HR
Jack,59.0,,Support
Bob,44.0,65181.0,Marketing
Jack,57.0,70557.0,Marketing
David,46.0,,Sales
Hannah,41.0,,Operations
Frank,,45961.0,Support
Eve,53.0,,Marketing
Charlie,52.0,78775.0,Operations
Charlie,,40624.0,Sales
Grace,,,Operations
Jack,,,Sales
Bob,,,Support
Charlie,60.0,,Operations
Isaac,48.0,,Marketing
Grace,27.0,53458.0,Marketing
Jack,,96134.0,Sales
Alice,,96063.0,Operations
Frank,,,HR
Grace,,,IT
Hannah,,94123.0,
Grace,49.0,114068.0,Marketing
Bob,,66449.0,Support
Eve,,41402.0,Finance
Charlie,,,HR
Eve,,72273.0,Marketing
Jack,60.0,,HR
Grace,24.0,,HR
Frank,,111954.0,Marketing
Grace,44.0,78424.0,Support
Hannah,54.0,,HR
Alice,24.0,,IT
Hannah,,,Support
Bob,33.0,90353.0,IT
Bob,,112609.0,Finance
Eve,47.0,44975.0,Operations
David,,,Support
Frank,,,Sales
Frank,,89082.0,Support
Bob,24.0,77823.0,Engineering
Eve,55.0,77896.0,IT
David,,57708.0,Marketing
Jack,30.0,61782.0,Finance
Bob,28.0,113144.0,Finance
Bob,48.0,,IT
David,51.0,51364.0,Marketing
Frank,,113723.0,
Grace,,,IT
Isaac,58.0,62037.0,HR
Isaac,,78244.0,
Eve,22.0,89615.0,Finance
Eve,,,Sales
